idx,dataset_id,label_id,split,embedding_model
FACTCKBR_000821,FACTCKBR,0,train,bertimbau_large
FAKEBR_007178,FAKEBR,0,train,bertimbau_large
FAKEBR_001209,FAKEBR,1,train,bertimbau_large
FCN_000863,FCN,0,train,bertimbau_large
FRECOGNA_004816,FRECOGNA,1,train,bertimbau_large
COVID19BR_001546,COVID19BR,0,train,bertimbau_large
FAKEBR_002884,FAKEBR,0,train,bertimbau_large
FRECOGNA_007369,FRECOGNA,1,train,bertimbau_large
FAKEBR_003847,FAKEBR,1,train,bertimbau_large
FAKETRUEBR_001647,FAKETRUEBR,0,train,bertimbau_large
FAKETRUEBR_002196,FAKETRUEBR,1,train,bertimbau_large
FACTCKBR_000963_1,FACTCKBR,0,train,bertimbau_large
CENTRALFATOS_review_14822,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_16148,CENTRALFATOS,0,train,bertimbau_large
FACTCKBR_000640,FACTCKBR,0,train,bertimbau_large
CENTRALFATOS_review_18968,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_001190,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_12901,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_10680,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_007578,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_17773,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_17600,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_17761,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_07097,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_000224,FAKEBR,0,train,bertimbau_large
FAKEBR_002261,FAKEBR,1,train,bertimbau_large
CENTRALFATOS_review_03068,CENTRALFATOS,0,train,bertimbau_large
TRE300_000475,TRE300,1,train,bertimbau_large
COVID19BR_002164,COVID19BR,1,train,bertimbau_large
COVID19BR_000333,COVID19BR,0,train,bertimbau_large
COVID19BR_000689,COVID19BR,1,train,bertimbau_large
FRECOGNA_004246,FRECOGNA,0,train,bertimbau_large
FAKEBR_005908,FAKEBR,0,train,bertimbau_large
FAKETRUEBR_002194,FAKETRUEBR,1,train,bertimbau_large
FACTCKBR_000438_1,FACTCKBR,1,train,bertimbau_large
CENTRALFATOS_review_11549,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_001183,FAKEBR,1,train,bertimbau_large
FRECOGNA_007484,FRECOGNA,1,train,bertimbau_large
FCN_000924,FCN,0,train,bertimbau_large
FAKEBR_002427,FAKEBR,1,train,bertimbau_large
FAKEBR_000431,FAKEBR,1,train,bertimbau_large
FAKEBR_002170,FAKEBR,0,train,bertimbau_large
CENTRALFATOS_review_08781,CENTRALFATOS,0,train,bertimbau_large
FNEWSSET_000181,FNEWSSET,1,train,bertimbau_large
FRECOGNA_011537,FRECOGNA,0,train,bertimbau_large
FAKEBR_003805,FAKEBR,1,train,bertimbau_large
CENTRALFATOS_review_08309,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_13950,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_010268,FRECOGNA,1,train,bertimbau_large
FCN_001324,FCN,1,train,bertimbau_large
FCN_000240,FCN,0,train,bertimbau_large
FRECOGNA_010662,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_16617,CENTRALFATOS,0,train,bertimbau_large
FACTCKBR_000368,FACTCKBR,0,train,bertimbau_large
FAKEBR_003185,FAKEBR,1,train,bertimbau_large
FAKETRUEBR_001690,FAKETRUEBR,0,train,bertimbau_large
CENTRALFATOS_review_07334,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_008848,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_17699,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_005589,FAKEBR,1,train,bertimbau_large
FAKEBR_006968,FAKEBR,0,train,bertimbau_large
FRECOGNA_003326,FRECOGNA,0,train,bertimbau_large
FRECOGNA_005375,FRECOGNA,1,train,bertimbau_large
FRECOGNA_007947,FRECOGNA,0,train,bertimbau_large
FRECOGNA_007700,FRECOGNA,1,train,bertimbau_large
COVID19BR_000609,COVID19BR,1,train,bertimbau_large
COVID19BR_000574,COVID19BR,1,train,bertimbau_large
FRECOGNA_009523,FRECOGNA,0,train,bertimbau_large
FAKEBR_007108,FAKEBR,0,train,bertimbau_large
FRECOGNA_007313,FRECOGNA,0,train,bertimbau_large
FRECOGNA_004631,FRECOGNA,0,train,bertimbau_large
FAKETRUEBR_000448,FAKETRUEBR,0,train,bertimbau_large
FRECOGNA_010986,FRECOGNA,0,train,bertimbau_large
MUMINPT_000206,MUMINPT,0,train,bertimbau_large
FRECOGNA_001965,FRECOGNA,0,train,bertimbau_large
FRECOGNA_002320,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_01652,CENTRALFATOS,0,train,bertimbau_large
FACTCKBR_000916,FACTCKBR,1,train,bertimbau_large
FRECOGNA_006479,FRECOGNA,0,train,bertimbau_large
COVID19BR_002645,COVID19BR,0,train,bertimbau_large
CENTRALFATOS_review_02598,CENTRALFATOS,0,train,bertimbau_large
TRE300_000036,TRE300,0,train,bertimbau_large
MUMINPT_000864,MUMINPT,0,train,bertimbau_large
FAKEBR_006191,FAKEBR,1,train,bertimbau_large
FNEWSSET_002306,FNEWSSET,0,train,bertimbau_large
CENTRALFATOS_review_04709,CENTRALFATOS,0,train,bertimbau_large
FCN_000461,FCN,0,train,bertimbau_large
FRECOGNA_002769,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_15990,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_003820,FAKEBR,0,train,bertimbau_large
FRECOGNA_002189,FRECOGNA,0,train,bertimbau_large
FAKEBR_002579,FAKEBR,1,train,bertimbau_large
FAKETRUEBR_002670,FAKETRUEBR,1,train,bertimbau_large
FAKETRUEBR_002119,FAKETRUEBR,1,train,bertimbau_large
FRECOGNA_004340,FRECOGNA,0,train,bertimbau_large
COVID19BR_001354,COVID19BR,1,train,bertimbau_large
FACTCKBR_000975_1,FACTCKBR,0,train,bertimbau_large
FAKEBR_001069,FAKEBR,1,train,bertimbau_large
MUMINPT_000497,MUMINPT,0,train,bertimbau_large
CENTRALFATOS_review_03150,CENTRALFATOS,0,train,bertimbau_large
FACTCKBR_001120,FACTCKBR,0,train,bertimbau_large
CENTRALFATOS_review_19348,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_004313,FAKEBR,1,train,bertimbau_large
FAKETRUEBR_003214,FAKETRUEBR,1,train,bertimbau_large
FACTCKBR_000529_1,FACTCKBR,0,train,bertimbau_large
FCN_001673,FCN,1,train,bertimbau_large
TRE300_000465,TRE300,1,train,bertimbau_large
CENTRALFATOS_review_05301,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_08015,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_01476,CENTRALFATOS,0,train,bertimbau_large
FAKETRUEBR_002336,FAKETRUEBR,1,train,bertimbau_large
FRECOGNA_011425,FRECOGNA,1,train,bertimbau_large
COVID19BR_001274,COVID19BR,1,train,bertimbau_large
FACTCKBR_000988,FACTCKBR,0,train,bertimbau_large
FAKEBR_001569,FAKEBR,1,train,bertimbau_large
FRECOGNA_004002,FRECOGNA,0,train,bertimbau_large
FAKEBR_002180,FAKEBR,0,train,bertimbau_large
FAKETRUEBR_003406,FAKETRUEBR,1,train,bertimbau_large
FRECOGNA_004074,FRECOGNA,0,train,bertimbau_large
FRECOGNA_002143,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_18654,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_005112,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_06725,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_000231,FAKEBR,1,train,bertimbau_large
CENTRALFATOS_review_06478,CENTRALFATOS,0,train,bertimbau_large
FCN_001991,FCN,1,train,bertimbau_large
FACTCKBR_000574_1,FACTCKBR,0,train,bertimbau_large
CENTRALFATOS_review_04196,CENTRALFATOS,0,train,bertimbau_large
FACTCKBR_000783_1,FACTCKBR,0,train,bertimbau_large
FRECOGNA_008525,FRECOGNA,0,train,bertimbau_large
FRECOGNA_006775,FRECOGNA,1,train,bertimbau_large
FRECOGNA_002588,FRECOGNA,0,train,bertimbau_large
COVID19BR_002764,COVID19BR,0,train,bertimbau_large
FAKEBR_003463,FAKEBR,1,train,bertimbau_large
FRECOGNA_011008,FRECOGNA,1,train,bertimbau_large
FRECOGNA_003179,FRECOGNA,1,train,bertimbau_large
FRECOGNA_002442,FRECOGNA,0,train,bertimbau_large
FAKEBR_000443,FAKEBR,1,train,bertimbau_large
FRECOGNA_008827,FRECOGNA,1,train,bertimbau_large
FRECOGNA_008519,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_09661,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_08482,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_007127,FAKEBR,1,train,bertimbau_large
CENTRALFATOS_review_16471,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_06487,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_19864,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_12838,CENTRALFATOS,0,train,bertimbau_large
FACTCKBR_000644_1,FACTCKBR,0,train,bertimbau_large
FAKEBR_001095,FAKEBR,1,train,bertimbau_large
COVID19BR_001187,COVID19BR,1,train,bertimbau_large
FCN_000944,FCN,0,train,bertimbau_large
CENTRALFATOS_review_02816,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_16533,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_12145,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_002907,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_03505,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_005234,FAKEBR,0,train,bertimbau_large
FAKEBR_002659,FAKEBR,1,train,bertimbau_large
CENTRALFATOS_review_15369,CENTRALFATOS,0,train,bertimbau_large
FCN_001161,FCN,1,train,bertimbau_large
FAKEBR_007058,FAKEBR,0,train,bertimbau_large
CENTRALFATOS_review_09322,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_04207,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_01600,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_005970,FRECOGNA,1,train,bertimbau_large
FAKEBR_004636,FAKEBR,0,train,bertimbau_large
CENTRALFATOS_review_02101,CENTRALFATOS,0,train,bertimbau_large
FCN_000138,FCN,0,train,bertimbau_large
CENTRALFATOS_review_16503,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_07621,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_02995,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_006181,FRECOGNA,0,train,bertimbau_large
FACTCKBR_000039,FACTCKBR,0,train,bertimbau_large
CENTRALFATOS_review_00354,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_001597,FRECOGNA,1,train,bertimbau_large
MUMINPT_000238,MUMINPT,0,train,bertimbau_large
CENTRALFATOS_review_00620,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_007161,FRECOGNA,0,train,bertimbau_large
FRECOGNA_006282,FRECOGNA,0,train,bertimbau_large
FRECOGNA_011433,FRECOGNA,0,train,bertimbau_large
FRECOGNA_008873,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_17412,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_16540,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_004032,FAKEBR,0,train,bertimbau_large
FRECOGNA_003583,FRECOGNA,1,train,bertimbau_large
FAKEBR_001540,FAKEBR,0,train,bertimbau_large
MUMINPT_000872,MUMINPT,0,train,bertimbau_large
FAKEBR_003945,FAKEBR,1,train,bertimbau_large
FRECOGNA_002610,FRECOGNA,0,train,bertimbau_large
FRECOGNA_011569,FRECOGNA,0,train,bertimbau_large
FRECOGNA_008075,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_15418,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_04097,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_003844,FRECOGNA,1,train,bertimbau_large
FACTCKBR_000833_1,FACTCKBR,0,train,bertimbau_large
MUMINPT_000107,MUMINPT,0,train,bertimbau_large
FRECOGNA_011082,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_01905,CENTRALFATOS,0,train,bertimbau_large
FAKETRUEBR_000562,FAKETRUEBR,0,train,bertimbau_large
FRECOGNA_004534,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_17289,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_19488,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_006524,FRECOGNA,0,train,bertimbau_large
FCN_001559,FCN,1,train,bertimbau_large
FAKEBR_002977,FAKEBR,1,train,bertimbau_large
FAKEBR_001979,FAKEBR,1,train,bertimbau_large
FAKEBR_006605,FAKEBR,1,train,bertimbau_large
FRECOGNA_007352,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_18515,CENTRALFATOS,0,train,bertimbau_large
COVID19BR_001135,COVID19BR,0,train,bertimbau_large
FRECOGNA_006103,FRECOGNA,0,train,bertimbau_large
TRE300_000131,TRE300,0,train,bertimbau_large
CENTRALFATOS_review_08367,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_06990,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_19261,CENTRALFATOS,0,train,bertimbau_large
FACTCKBR_000987,FACTCKBR,0,train,bertimbau_large
FRECOGNA_006263,FRECOGNA,1,train,bertimbau_large
FRECOGNA_006870,FRECOGNA,0,train,bertimbau_large
FAKETRUEBR_001553,FAKETRUEBR,0,train,bertimbau_large
CENTRALFATOS_review_02451,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_007738,FRECOGNA,0,train,bertimbau_large
FRECOGNA_002641,FRECOGNA,0,train,bertimbau_large
FRECOGNA_004747,FRECOGNA,0,train,bertimbau_large
FRECOGNA_001945,FRECOGNA,0,train,bertimbau_large
COVID19BR_002675,COVID19BR,0,train,bertimbau_large
FAKETRUEBR_000501,FAKETRUEBR,0,train,bertimbau_large
FRECOGNA_010434,FRECOGNA,0,train,bertimbau_large
FRECOGNA_002187,FRECOGNA,0,train,bertimbau_large
FRECOGNA_010782,FRECOGNA,1,train,bertimbau_large
COVID19BR_000856,COVID19BR,0,train,bertimbau_large
FRECOGNA_004723,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_15757,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_01321,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_07717,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_010412,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_05806,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_010190,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_05831,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_000559,FAKEBR,1,train,bertimbau_large
FACTCKBR_000941_1,FACTCKBR,1,train,bertimbau_large
CENTRALFATOS_review_16425,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_12800,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_009823,FRECOGNA,1,train,bertimbau_large
FRECOGNA_006792,FRECOGNA,1,train,bertimbau_large
FRECOGNA_004372,FRECOGNA,1,train,bertimbau_large
FAKEBR_000605,FAKEBR,1,train,bertimbau_large
FRECOGNA_000320,FRECOGNA,0,train,bertimbau_large
FACTCKBR_001234_1,FACTCKBR,0,train,bertimbau_large
CENTRALFATOS_review_17790,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_09657,CENTRALFATOS,0,train,bertimbau_large
FAKETRUEBR_000765,FAKETRUEBR,0,train,bertimbau_large
FRECOGNA_011854,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_19965,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_13203,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_04049,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_04857,CENTRALFATOS,0,train,bertimbau_large
MUMINPT_000026,MUMINPT,0,train,bertimbau_large
FRECOGNA_010974,FRECOGNA,0,train,bertimbau_large
FRECOGNA_010784,FRECOGNA,0,train,bertimbau_large
FAKEBR_007193,FAKEBR,1,train,bertimbau_large
FAKETRUEBR_002938,FAKETRUEBR,1,train,bertimbau_large
CENTRALFATOS_review_04728,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_07120,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_000037,FAKEBR,1,train,bertimbau_large
CENTRALFATOS_review_14799,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_008210,FRECOGNA,0,train,bertimbau_large
FACTCKBR_001136_1,FACTCKBR,0,train,bertimbau_large
FRECOGNA_004743,FRECOGNA,0,train,bertimbau_large
FAKEBR_002853,FAKEBR,1,train,bertimbau_large
FCN_001664,FCN,1,train,bertimbau_large
CENTRALFATOS_review_13015,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_004966,FAKEBR,0,train,bertimbau_large
CENTRALFATOS_review_16982,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_01496,CENTRALFATOS,0,train,bertimbau_large
FAKETRUEBR_000148,FAKETRUEBR,0,train,bertimbau_large
FRECOGNA_009359,FRECOGNA,0,train,bertimbau_large
FRECOGNA_005424,FRECOGNA,0,train,bertimbau_large
FAKEBR_001144,FAKEBR,0,train,bertimbau_large
COVID19BR_000263,COVID19BR,0,train,bertimbau_large
FAKEBR_001476,FAKEBR,0,train,bertimbau_large
FCN_001189,FCN,1,train,bertimbau_large
FCN_000681,FCN,0,train,bertimbau_large
FRECOGNA_004510,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_19283,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_011491,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_01603,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_002664,FAKEBR,0,train,bertimbau_large
MUMINPT_001172,MUMINPT,0,train,bertimbau_large
CENTRALFATOS_review_03488,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_008427,FRECOGNA,0,train,bertimbau_large
FRECOGNA_004067,FRECOGNA,1,train,bertimbau_large
FCN_001255,FCN,1,train,bertimbau_large
FRECOGNA_005408,FRECOGNA,0,train,bertimbau_large
FCN_000793,FCN,0,train,bertimbau_large
FAKETRUEBR_000026,FAKETRUEBR,0,train,bertimbau_large
FRECOGNA_002991,FRECOGNA,1,train,bertimbau_large
FRECOGNA_001321,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_01647,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_03339,CENTRALFATOS,0,train,bertimbau_large
COVID19BR_001732,COVID19BR,1,train,bertimbau_large
FRECOGNA_008315,FRECOGNA,1,train,bertimbau_large
FRECOGNA_008601,FRECOGNA,0,train,bertimbau_large
FRECOGNA_003861,FRECOGNA,0,train,bertimbau_large
FACTCKBR_001001_1,FACTCKBR,0,train,bertimbau_large
CENTRALFATOS_review_08564,CENTRALFATOS,0,train,bertimbau_large
COVID19BR_000210,COVID19BR,1,train,bertimbau_large
FRECOGNA_008805,FRECOGNA,1,train,bertimbau_large
FAKEBR_001958,FAKEBR,0,train,bertimbau_large
FCN_000912,FCN,0,train,bertimbau_large
FRECOGNA_000745,FRECOGNA,1,train,bertimbau_large
FAKEBR_003468,FAKEBR,0,train,bertimbau_large
FAKEBR_001859,FAKEBR,1,train,bertimbau_large
CENTRALFATOS_review_14621,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_002281,FRECOGNA,0,train,bertimbau_large
FACTCKBR_000965,FACTCKBR,0,train,bertimbau_large
COVID19BR_002319,COVID19BR,1,train,bertimbau_large
FAKEBR_003851,FAKEBR,1,train,bertimbau_large
FAKETRUEBR_000183,FAKETRUEBR,0,train,bertimbau_large
FAKEBR_004870,FAKEBR,0,train,bertimbau_large
FRECOGNA_007592,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_07039,CENTRALFATOS,0,train,bertimbau_large
FAKEBR_003739,FAKEBR,1,train,bertimbau_large
FRECOGNA_003869,FRECOGNA,0,train,bertimbau_large
FCN_001727,FCN,1,train,bertimbau_large
COVID19BR_001178,COVID19BR,0,train,bertimbau_large
FRECOGNA_004762,FRECOGNA,0,train,bertimbau_large
FRECOGNA_008373,FRECOGNA,1,train,bertimbau_large
FRECOGNA_011155,FRECOGNA,0,train,bertimbau_large
COVID19BR_001415,COVID19BR,0,train,bertimbau_large
CENTRALFATOS_review_04846,CENTRALFATOS,0,train,bertimbau_large
COVID19BR_001328,COVID19BR,1,train,bertimbau_large
FRECOGNA_004012,FRECOGNA,1,train,bertimbau_large
FCN_001130,FCN,1,train,bertimbau_large
FAKEBR_003817,FAKEBR,1,train,bertimbau_large
FRECOGNA_000526,FRECOGNA,1,train,bertimbau_large
FRECOGNA_001845,FRECOGNA,0,train,bertimbau_large
FRECOGNA_005387,FRECOGNA,1,train,bertimbau_large
FRECOGNA_005483,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_17187,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_010065,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_18000,CENTRALFATOS,0,train,bertimbau_large
FNEWSSET_000624,FNEWSSET,1,train,bertimbau_large
FRECOGNA_010722,FRECOGNA,0,train,bertimbau_large
FAKETRUEBR_000258,FAKETRUEBR,0,train,bertimbau_large
FNEWSSET_000029,FNEWSSET,1,train,bertimbau_large
FRECOGNA_008252,FRECOGNA,1,train,bertimbau_large
FAKEBR_000625,FAKEBR,1,train,bertimbau_large
FAKETRUEBR_003192,FAKETRUEBR,1,train,bertimbau_large
FAKEBR_005832,FAKEBR,0,train,bertimbau_large
FRECOGNA_007678,FRECOGNA,1,train,bertimbau_large
FRECOGNA_010891,FRECOGNA,1,train,bertimbau_large
MUMINPT_000326,MUMINPT,0,train,bertimbau_large
FACTCKBR_000406_1,FACTCKBR,0,train,bertimbau_large
FAKETRUEBR_003530,FAKETRUEBR,1,train,bertimbau_large
FAKEBR_001430,FAKEBR,0,train,bertimbau_large
FRECOGNA_009839,FRECOGNA,1,train,bertimbau_large
FCN_001231,FCN,1,train,bertimbau_large
FAKETRUEBR_003062,FAKETRUEBR,1,train,bertimbau_large
FNEWSSET_001104,FNEWSSET,1,train,bertimbau_large
CENTRALFATOS_review_05260,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_15051,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_18502,CENTRALFATOS,0,train,bertimbau_large
FACTCKBR_000099_1,FACTCKBR,0,train,bertimbau_large
FAKEBR_002581,FAKEBR,1,train,bertimbau_large
TRE300_000360,TRE300,0,train,bertimbau_large
CENTRALFATOS_review_11459,CENTRALFATOS,0,train,bertimbau_large
FCN_000547,FCN,0,train,bertimbau_large
FAKEBR_001883,FAKEBR,1,train,bertimbau_large
FRECOGNA_008563,FRECOGNA,0,train,bertimbau_large
FRECOGNA_005266,FRECOGNA,1,train,bertimbau_large
FRECOGNA_002648,FRECOGNA,1,train,bertimbau_large
FAKEBR_003307,FAKEBR,1,train,bertimbau_large
FAKETRUEBR_000272,FAKETRUEBR,0,train,bertimbau_large
CENTRALFATOS_review_16339,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_008037,FRECOGNA,0,train,bertimbau_large
FRECOGNA_004422,FRECOGNA,1,train,bertimbau_large
FRECOGNA_003290,FRECOGNA,1,train,bertimbau_large
FAKEBR_006955,FAKEBR,1,train,bertimbau_large
FRECOGNA_007184,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_05120,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_14484,CENTRALFATOS,0,train,bertimbau_large
COVID19BR_000672,COVID19BR,1,train,bertimbau_large
FAKEBR_004445,FAKEBR,1,train,bertimbau_large
FRECOGNA_001329,FRECOGNA,1,train,bertimbau_large
FRECOGNA_008010,FRECOGNA,0,train,bertimbau_large
FRECOGNA_010979,FRECOGNA,1,train,bertimbau_large
FAKEBR_002189,FAKEBR,1,train,bertimbau_large
FACTCKBR_000818,FACTCKBR,0,train,bertimbau_large
CENTRALFATOS_review_09490,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_010522,FRECOGNA,0,train,bertimbau_large
FNEWSSET_001863,FNEWSSET,0,train,bertimbau_large
FAKETRUEBR_002852,FAKETRUEBR,1,train,bertimbau_large
CENTRALFATOS_review_06499,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_13859,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_000304,FRECOGNA,0,train,bertimbau_large
FCN_000354,FCN,0,train,bertimbau_large
CENTRALFATOS_review_18132,CENTRALFATOS,0,train,bertimbau_large
FAKETRUEBR_003351,FAKETRUEBR,1,train,bertimbau_large
FRECOGNA_004488,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_11030,CENTRALFATOS,0,train,bertimbau_large
FCN_000019,FCN,0,train,bertimbau_large
FRECOGNA_001715,FRECOGNA,0,train,bertimbau_large
TRE300_000177,TRE300,0,train,bertimbau_large
FACTCKBR_001274,FACTCKBR,0,train,bertimbau_large
MUMINPT_000723,MUMINPT,0,train,bertimbau_large
FAKETRUEBR_000109,FAKETRUEBR,0,train,bertimbau_large
FRECOGNA_011073,FRECOGNA,0,train,bertimbau_large
FAKEBR_001954,FAKEBR,0,train,bertimbau_large
FAKETRUEBR_002512,FAKETRUEBR,1,train,bertimbau_large
CENTRALFATOS_review_10973,CENTRALFATOS,0,train,bertimbau_large
FACTCKBR_000192,FACTCKBR,0,train,bertimbau_large
FRECOGNA_005031,FRECOGNA,0,train,bertimbau_large
FRECOGNA_005465,FRECOGNA,1,train,bertimbau_large
CENTRALFATOS_review_01115,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_00976,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_09618,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_005764,FRECOGNA,0,train,bertimbau_large
FRECOGNA_010865,FRECOGNA,1,train,bertimbau_large
FAKEBR_001574,FAKEBR,0,train,bertimbau_large
FACTCKBR_000276_1,FACTCKBR,0,train,bertimbau_large
CENTRALFATOS_review_00997,CENTRALFATOS,0,train,bertimbau_large
CENTRALFATOS_review_15143,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_008151,FRECOGNA,1,train,bertimbau_large
FAKETRUEBR_002899,FAKETRUEBR,1,train,bertimbau_large
FRECOGNA_011076,FRECOGNA,1,train,bertimbau_large
FAKEBR_003601,FAKEBR,1,train,bertimbau_large
CENTRALFATOS_review_13004,CENTRALFATOS,0,train,bertimbau_large
FRECOGNA_003363,FRECOGNA,0,train,bertimbau_large
FAKETRUEBR_002361,FAKETRUEBR,1,train,bertimbau_large
FRECOGNA_009194,FRECOGNA,0,train,bertimbau_large
FAKEBR_002670,FAKEBR,0,train,bertimbau_large
FNEWSSET_000106,FNEWSSET,1,train,bertimbau_large
CENTRALFATOS_review_00611,CENTRALFATOS,0,train,bertimbau_large
FACTCKBR_000371,FACTCKBR,0,train,bertimbau_large
FAKETRUEBR_002419,FAKETRUEBR,1,train,bertimbau_large
FRECOGNA_009777,FRECOGNA,0,train,bertimbau_large
CENTRALFATOS_review_14605,CENTRALFATOS,0,train,bertimbau_large
